"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","HUR","WOMEN","PC_LF","Q","2017-Q1",6.407681,
"OECD","HUR","WOMEN","PC_LF","Q","2017-Q2",6.255387,
"OECD","HUR","WOMEN","PC_LF","Q","2017-Q3",6.120048,
"OECD","HUR","WOMEN","PC_LF","Q","2017-Q4",5.911316,
"OECD","HUR","WOMEN","PC_LF","Q","2018-Q1",5.839543,
"OECD","HUR","WOMEN","PC_LF","Q","2018-Q2",5.711183,
"OECD","HUR","WOMEN","PC_LF","Q","2018-Q3",5.638964,
"OECD","HUR","WOMEN","PC_LF","Q","2018-Q4",5.643857,
"OECD","HUR","WOMEN","PC_LF","Q","2019-Q1",5.72349,
"OECD","HUR","WOMEN","PC_LF","Q","2019-Q2",5.522054,
"OECD","HUR","WOMEN","PC_LF","Q","2019-Q3",5.52868,
"OECD","HUR","WOMEN","PC_LF","Q","2019-Q4",5.43263,"B"
"OECD","HUR","WOMEN","PC_LF","Q","2020-Q1",5.536151,"E"
"PRT","HUR","WOMEN","PC_LF","Q","1998-Q1",6.978852,
"PRT","HUR","WOMEN","PC_LF","Q","1998-Q2",6.075497,
"PRT","HUR","WOMEN","PC_LF","Q","1998-Q3",6.156646,
"PRT","HUR","WOMEN","PC_LF","Q","1998-Q4",5.952257,
"PRT","HUR","WOMEN","PC_LF","Q","1999-Q1",5.524323,
"PRT","HUR","WOMEN","PC_LF","Q","1999-Q2",5.370614,
"PRT","HUR","WOMEN","PC_LF","Q","1999-Q3",5.014668,
"PRT","HUR","WOMEN","PC_LF","Q","1999-Q4",4.92298,
"PRT","HUR","WOMEN","PC_LF","Q","2000-Q1",5.087135,
"PRT","HUR","WOMEN","PC_LF","Q","2000-Q2",4.988544,
"PRT","HUR","WOMEN","PC_LF","Q","2000-Q3",5.169598,
"PRT","HUR","WOMEN","PC_LF","Q","2000-Q4",4.784356,
"PRT","HUR","WOMEN","PC_LF","Q","2001-Q1",5.161192,
"PRT","HUR","WOMEN","PC_LF","Q","2001-Q2",5.190447,
"PRT","HUR","WOMEN","PC_LF","Q","2001-Q3",4.855093,
"PRT","HUR","WOMEN","PC_LF","Q","2001-Q4",4.917613,
"PRT","HUR","WOMEN","PC_LF","Q","2002-Q1",5.02711,
"PRT","HUR","WOMEN","PC_LF","Q","2002-Q2",5.560626,
"PRT","HUR","WOMEN","PC_LF","Q","2002-Q3",6.21189,
"PRT","HUR","WOMEN","PC_LF","Q","2002-Q4",7.302795,
"PRT","HUR","WOMEN","PC_LF","Q","2003-Q1",7.046957,
"PRT","HUR","WOMEN","PC_LF","Q","2003-Q2",7.564702,
"PRT","HUR","WOMEN","PC_LF","Q","2003-Q3",6.980791,
"PRT","HUR","WOMEN","PC_LF","Q","2003-Q4",7.291137,
"PRT","HUR","WOMEN","PC_LF","Q","2004-Q1",7.163136,
"PRT","HUR","WOMEN","PC_LF","Q","2004-Q2",7.486898,
"PRT","HUR","WOMEN","PC_LF","Q","2004-Q3",7.878595,
"PRT","HUR","WOMEN","PC_LF","Q","2004-Q4",7.751198,
"PRT","HUR","WOMEN","PC_LF","Q","2005-Q1",8.329702,
"PRT","HUR","WOMEN","PC_LF","Q","2005-Q2",8.393419,
"PRT","HUR","WOMEN","PC_LF","Q","2005-Q3",8.89353,
"PRT","HUR","WOMEN","PC_LF","Q","2005-Q4",8.910152,
"PRT","HUR","WOMEN","PC_LF","Q","2006-Q1",8.812486,
"PRT","HUR","WOMEN","PC_LF","Q","2006-Q2",8.586813,
"PRT","HUR","WOMEN","PC_LF","Q","2006-Q3",8.913994,
"PRT","HUR","WOMEN","PC_LF","Q","2006-Q4",9.298865,
"PRT","HUR","WOMEN","PC_LF","Q","2007-Q1",9.536292,
"PRT","HUR","WOMEN","PC_LF","Q","2007-Q2",9.748981,
"PRT","HUR","WOMEN","PC_LF","Q","2007-Q3",9.271938,
"PRT","HUR","WOMEN","PC_LF","Q","2007-Q4",9.406199,
"PRT","HUR","WOMEN","PC_LF","Q","2008-Q1",8.629195,
"PRT","HUR","WOMEN","PC_LF","Q","2008-Q2",8.618872,
"PRT","HUR","WOMEN","PC_LF","Q","2008-Q3",8.971779,
"PRT","HUR","WOMEN","PC_LF","Q","2008-Q4",8.779389,
"PRT","HUR","WOMEN","PC_LF","Q","2009-Q1",9.369936,
"PRT","HUR","WOMEN","PC_LF","Q","2009-Q2",9.863084,
"PRT","HUR","WOMEN","PC_LF","Q","2009-Q3",10.58426,
"PRT","HUR","WOMEN","PC_LF","Q","2009-Q4",10.55231,
"PRT","HUR","WOMEN","PC_LF","Q","2010-Q1",11.08836,
"PRT","HUR","WOMEN","PC_LF","Q","2010-Q2",11.93846,
"PRT","HUR","WOMEN","PC_LF","Q","2010-Q3",12.36555,
"PRT","HUR","WOMEN","PC_LF","Q","2010-Q4",12.06897,
"PRT","HUR","WOMEN","PC_LF","Q","2011-Q1",12.45,
"PRT","HUR","WOMEN","PC_LF","Q","2011-Q2",12.80799,
"PRT","HUR","WOMEN","PC_LF","Q","2011-Q3",13.07117,
"PRT","HUR","WOMEN","PC_LF","Q","2011-Q4",13.85165,
"PRT","HUR","WOMEN","PC_LF","Q","2012-Q1",14.57891,
"PRT","HUR","WOMEN","PC_LF","Q","2012-Q2",15.25403,
"PRT","HUR","WOMEN","PC_LF","Q","2012-Q3",15.48623,
"PRT","HUR","WOMEN","PC_LF","Q","2012-Q4",16.68148,
"PRT","HUR","WOMEN","PC_LF","Q","2013-Q1",16.83764,
"PRT","HUR","WOMEN","PC_LF","Q","2013-Q2",16.98444,
"PRT","HUR","WOMEN","PC_LF","Q","2013-Q3",15.98544,
"PRT","HUR","WOMEN","PC_LF","Q","2013-Q4",15.66339,
"PRT","HUR","WOMEN","PC_LF","Q","2014-Q1",14.6378,
"PRT","HUR","WOMEN","PC_LF","Q","2014-Q2",14.88542,
"PRT","HUR","WOMEN","PC_LF","Q","2014-Q3",14.17233,
"PRT","HUR","WOMEN","PC_LF","Q","2014-Q4",13.60732,
"PRT","HUR","WOMEN","PC_LF","Q","2015-Q1",13.8613,
"PRT","HUR","WOMEN","PC_LF","Q","2015-Q2",12.37018,
"PRT","HUR","WOMEN","PC_LF","Q","2015-Q3",12.50531,
"PRT","HUR","WOMEN","PC_LF","Q","2015-Q4",12.24515,
"PRT","HUR","WOMEN","PC_LF","Q","2016-Q1",11.95736,
"PRT","HUR","WOMEN","PC_LF","Q","2016-Q2",11.42858,
"PRT","HUR","WOMEN","PC_LF","Q","2016-Q3",10.87901,
"PRT","HUR","WOMEN","PC_LF","Q","2016-Q4",10.40441,
"PRT","HUR","WOMEN","PC_LF","Q","2017-Q1",10.05121,
"PRT","HUR","WOMEN","PC_LF","Q","2017-Q2",9.738348,
"PRT","HUR","WOMEN","PC_LF","Q","2017-Q3",9.318701,
"PRT","HUR","WOMEN","PC_LF","Q","2017-Q4",8.290232,
"PRT","HUR","WOMEN","PC_LF","Q","2018-Q1",7.760128,
"PRT","HUR","WOMEN","PC_LF","Q","2018-Q2",7.460737,
"PRT","HUR","WOMEN","PC_LF","Q","2018-Q3",7.330666,
"PRT","HUR","WOMEN","PC_LF","Q","2018-Q4",7.195716,
"PRT","HUR","WOMEN","PC_LF","Q","2019-Q1",7.263488,
"PRT","HUR","WOMEN","PC_LF","Q","2019-Q2",7.036137,
"PRT","HUR","WOMEN","PC_LF","Q","2019-Q3",6.989988,
"PRT","HUR","WOMEN","PC_LF","Q","2019-Q4",7.298954,
"PRT","HUR","WOMEN","PC_LF","Q","2020-Q1",6.942239,
"KOR","HUR","MEN","PC_LF","M","1989-01",3.171043,
"KOR","HUR","MEN","PC_LF","M","1989-02",3.078889,
"KOR","HUR","MEN","PC_LF","M","1989-03",3.188797,
"KOR","HUR","MEN","PC_LF","M","1989-04",3.135864,
"KOR","HUR","MEN","PC_LF","M","1989-05",3.124159,
"KOR","HUR","MEN","PC_LF","M","1989-06",3.122637,
"KOR","HUR","MEN","PC_LF","M","1989-07",2.977997,
"KOR","HUR","MEN","PC_LF","M","1989-08",2.987508,
"KOR","HUR","MEN","PC_LF","M","1989-09",2.886561,
"KOR","HUR","MEN","PC_LF","M","1989-10",2.919972,
"KOR","HUR","MEN","PC_LF","M","1989-11",2.979248,
"KOR","HUR","MEN","PC_LF","M","1989-12",3.197587,
"KOR","HUR","MEN","PC_LF","M","1990-01",3.44591,
"KOR","HUR","MEN","PC_LF","M","1990-02",3.07154,
"KOR","HUR","MEN","PC_LF","M","1990-03",2.638029,
"KOR","HUR","MEN","PC_LF","M","1990-04",2.638991,
"KOR","HUR","MEN","PC_LF","M","1990-05",2.874824,
"KOR","HUR","MEN","PC_LF","M","1990-06",2.836001,
"KOR","HUR","MEN","PC_LF","M","1990-07",2.922658,
"KOR","HUR","MEN","PC_LF","M","1990-08",2.894193,
"KOR","HUR","MEN","PC_LF","M","1990-09",2.994254,
"KOR","HUR","MEN","PC_LF","M","1990-10",2.936073,
"KOR","HUR","MEN","PC_LF","M","1990-11",2.866569,
"KOR","HUR","MEN","PC_LF","M","1990-12",2.824179,"B"
"KOR","HUR","MEN","PC_LF","M","1991-01",3.063747,
"KOR","HUR","MEN","PC_LF","M","1991-02",2.746568,
"KOR","HUR","MEN","PC_LF","M","1991-03",2.710054,
"KOR","HUR","MEN","PC_LF","M","1991-04",2.613907,
"KOR","HUR","MEN","PC_LF","M","1991-05",2.677145,
"KOR","HUR","MEN","PC_LF","M","1991-06",2.670584,
"KOR","HUR","MEN","PC_LF","M","1991-07",2.731698,
"KOR","HUR","MEN","PC_LF","M","1991-08",2.511592,
"KOR","HUR","MEN","PC_LF","M","1991-09",2.608295,
"KOR","HUR","MEN","PC_LF","M","1991-10",2.664947,
"KOR","HUR","MEN","PC_LF","M","1991-11",2.698076,
"KOR","HUR","MEN","PC_LF","M","1991-12",2.699367,
"KOR","HUR","MEN","PC_LF","M","1992-01",2.787597,
"KOR","HUR","MEN","PC_LF","M","1992-02",2.735821,
"KOR","HUR","MEN","PC_LF","M","1992-03",2.737454,
"KOR","HUR","MEN","PC_LF","M","1992-04",2.738147,
"KOR","HUR","MEN","PC_LF","M","1992-05",2.678546,
"KOR","HUR","MEN","PC_LF","M","1992-06",2.66362,
"KOR","HUR","MEN","PC_LF","M","1992-07",2.671299,
"KOR","HUR","MEN","PC_LF","M","1992-08",2.834662,
"KOR","HUR","MEN","PC_LF","M","1992-09",2.820903,
"KOR","HUR","MEN","PC_LF","M","1992-10",2.808718,
"KOR","HUR","MEN","PC_LF","M","1992-11",2.859809,
"KOR","HUR","MEN","PC_LF","M","1992-12",2.967612,
"KOR","HUR","MEN","PC_LF","M","1993-01",3.001103,
"KOR","HUR","MEN","PC_LF","M","1993-02",3.19547,
"KOR","HUR","MEN","PC_LF","M","1993-03",3.25516,
"KOR","HUR","MEN","PC_LF","M","1993-04",3.486222,
"KOR","HUR","MEN","PC_LF","M","1993-05",3.552743,
"KOR","HUR","MEN","PC_LF","M","1993-06",3.606054,
"KOR","HUR","MEN","PC_LF","M","1993-07",3.468082,
"KOR","HUR","MEN","PC_LF","M","1993-08",3.286775,
"KOR","HUR","MEN","PC_LF","M","1993-09",3.027122,
"KOR","HUR","MEN","PC_LF","M","1993-10",3.373038,
"KOR","HUR","MEN","PC_LF","M","1993-11",3.269892,
"KOR","HUR","MEN","PC_LF","M","1993-12",3.18099,
"KOR","HUR","MEN","PC_LF","M","1994-01",3.093138,
"KOR","HUR","MEN","PC_LF","M","1994-02",3.015317,
"KOR","HUR","MEN","PC_LF","M","1994-03",3.083165,
"KOR","HUR","MEN","PC_LF","M","1994-04",3.149015,
"KOR","HUR","MEN","PC_LF","M","1994-05",2.825071,
"KOR","HUR","MEN","PC_LF","M","1994-06",2.686969,
"KOR","HUR","MEN","PC_LF","M","1994-07",2.764778,
"KOR","HUR","MEN","PC_LF","M","1994-08",2.771576,
"KOR","HUR","MEN","PC_LF","M","1994-09",2.687397,
"KOR","HUR","MEN","PC_LF","M","1994-10",2.584631,
"KOR","HUR","MEN","PC_LF","M","1994-11",2.637751,
"KOR","HUR","MEN","PC_LF","M","1994-12",2.636919,
"KOR","HUR","MEN","PC_LF","M","1995-01",2.534117,
"KOR","HUR","MEN","PC_LF","M","1995-02",2.442449,
"KOR","HUR","MEN","PC_LF","M","1995-03",2.293068,
"KOR","HUR","MEN","PC_LF","M","1995-04",2.214005,
"KOR","HUR","MEN","PC_LF","M","1995-05",2.222691,
"KOR","HUR","MEN","PC_LF","M","1995-06",2.154484,
"KOR","HUR","MEN","PC_LF","M","1995-07",2.258206,
"KOR","HUR","MEN","PC_LF","M","1995-08",2.303544,
"KOR","HUR","MEN","PC_LF","M","1995-09",2.361801,
"KOR","HUR","MEN","PC_LF","M","1995-10",2.508557,
"KOR","HUR","MEN","PC_LF","M","1995-11",2.313292,
"KOR","HUR","MEN","PC_LF","M","1995-12",2.229411,
"KOR","HUR","MEN","PC_LF","M","1996-01",2.261667,
"KOR","HUR","MEN","PC_LF","M","1996-02",2.213466,
"KOR","HUR","MEN","PC_LF","M","1996-03",2.224757,
"KOR","HUR","MEN","PC_LF","M","1996-04",2.237045,
"KOR","HUR","MEN","PC_LF","M","1996-05",2.302382,
"KOR","HUR","MEN","PC_LF","M","1996-06",2.385849,
"KOR","HUR","MEN","PC_LF","M","1996-07",2.349967,
"KOR","HUR","MEN","PC_LF","M","1996-08",2.463809,
"KOR","HUR","MEN","PC_LF","M","1996-09",2.351983,
"KOR","HUR","MEN","PC_LF","M","1996-10",2.533795,
"KOR","HUR","MEN","PC_LF","M","1996-11",2.631708,
"KOR","HUR","MEN","PC_LF","M","1996-12",2.641549,
"KOR","HUR","MEN","PC_LF","M","1997-01",2.668926,
"KOR","HUR","MEN","PC_LF","M","1997-02",2.754492,
"KOR","HUR","MEN","PC_LF","M","1997-03",3.213659,
"KOR","HUR","MEN","PC_LF","M","1997-04",2.774706,
"KOR","HUR","MEN","PC_LF","M","1997-05",2.640321,
"KOR","HUR","MEN","PC_LF","M","1997-06",2.574193,
"KOR","HUR","MEN","PC_LF","M","1997-07",2.490132,
"KOR","HUR","MEN","PC_LF","M","1997-08",2.500661,
"KOR","HUR","MEN","PC_LF","M","1997-09",2.645096,
"KOR","HUR","MEN","PC_LF","M","1997-10",2.668872,
"KOR","HUR","MEN","PC_LF","M","1997-11",3.283187,
"KOR","HUR","MEN","PC_LF","M","1997-12",3.551079,
"KOR","HUR","MEN","PC_LF","M","1998-01",4.709005,
"KOR","HUR","MEN","PC_LF","M","1998-02",5.582533,
"KOR","HUR","MEN","PC_LF","M","1998-03",6.458892,
"KOR","HUR","MEN","PC_LF","M","1998-04",7.169373,
"KOR","HUR","MEN","PC_LF","M","1998-05",7.87154,
"KOR","HUR","MEN","PC_LF","M","1998-06",8.236554,
"KOR","HUR","MEN","PC_LF","M","1998-07",8.882645,
"KOR","HUR","MEN","PC_LF","M","1998-08",8.984596,
"KOR","HUR","MEN","PC_LF","M","1998-09",9.440015,
"KOR","HUR","MEN","PC_LF","M","1998-10",9.43353,
"KOR","HUR","MEN","PC_LF","M","1998-11",9.521178,
"KOR","HUR","MEN","PC_LF","M","1998-12",9.057875,
"KOR","HUR","MEN","PC_LF","M","1999-01",8.724333,
"KOR","HUR","MEN","PC_LF","M","1999-02",8.238748,
"KOR","HUR","MEN","PC_LF","M","1999-03",7.855102,
"KOR","HUR","MEN","PC_LF","M","1999-04",7.753186,
"KOR","HUR","MEN","PC_LF","M","1999-05",7.619677,"B"
"KOR","HUR","MEN","PC_LF","M","1999-06",8,
"KOR","HUR","MEN","PC_LF","M","1999-07",7.8,
"KOR","HUR","MEN","PC_LF","M","1999-08",7.4,
"KOR","HUR","MEN","PC_LF","M","1999-09",6.4,
"KOR","HUR","MEN","PC_LF","M","1999-10",6.3,
"KOR","HUR","MEN","PC_LF","M","1999-11",5.7,
"KOR","HUR","MEN","PC_LF","M","1999-12",5.8,
"KOR","HUR","MEN","PC_LF","M","2000-01",5.7,
"KOR","HUR","MEN","PC_LF","M","2000-02",5.4,
"KOR","HUR","MEN","PC_LF","M","2000-03",4.9,
"KOR","HUR","MEN","PC_LF","M","2000-04",5,
"KOR","HUR","MEN","PC_LF","M","2000-05",4.8,
"KOR","HUR","MEN","PC_LF","M","2000-06",4.7,
"KOR","HUR","MEN","PC_LF","M","2000-07",4.7,
"KOR","HUR","MEN","PC_LF","M","2000-08",4.8,
"KOR","HUR","MEN","PC_LF","M","2000-09",4.9,
"KOR","HUR","MEN","PC_LF","M","2000-10",4.7,
"KOR","HUR","MEN","PC_LF","M","2000-11",4.7,
"KOR","HUR","MEN","PC_LF","M","2000-12",4.9,
"KOR","HUR","MEN","PC_LF","M","2001-01",5.1,
"KOR","HUR","MEN","PC_LF","M","2001-02",5.2,
"KOR","HUR","MEN","PC_LF","M","2001-03",5.2,
"KOR","HUR","MEN","PC_LF","M","2001-04",4.5,
"KOR","HUR","MEN","PC_LF","M","2001-05",4.3,
"KOR","HUR","MEN","PC_LF","M","2001-06",4.2,
"KOR","HUR","MEN","PC_LF","M","2001-07",4.2,
"KOR","HUR","MEN","PC_LF","M","2001-08",4.1,
"KOR","HUR","MEN","PC_LF","M","2001-09",4.1,
"KOR","HUR","MEN","PC_LF","M","2001-10",4.1,
"KOR","HUR","MEN","PC_LF","M","2001-11",4.1,
"KOR","HUR","MEN","PC_LF","M","2001-12",4,
"KOR","HUR","MEN","PC_LF","M","2002-01",4,
"KOR","HUR","MEN","PC_LF","M","2002-02",3.8,
"KOR","HUR","MEN","PC_LF","M","2002-03",3.7,
"KOR","HUR","MEN","PC_LF","M","2002-04",3.7,
"KOR","HUR","MEN","PC_LF","M","2002-05",3.6,
"KOR","HUR","MEN","PC_LF","M","2002-06",3.6,
"KOR","HUR","MEN","PC_LF","M","2002-07",3.5,
"KOR","HUR","MEN","PC_LF","M","2002-08",3.7,
"KOR","HUR","MEN","PC_LF","M","2002-09",3.4,
"KOR","HUR","MEN","PC_LF","M","2002-10",3.5,
"KOR","HUR","MEN","PC_LF","M","2002-11",3.5,
"KOR","HUR","MEN","PC_LF","M","2002-12",3.5,
"KOR","HUR","MEN","PC_LF","M","2003-01",3.4,
"KOR","HUR","MEN","PC_LF","M","2003-02",3.5,
"KOR","HUR","MEN","PC_LF","M","2003-03",3.6,
"KOR","HUR","MEN","PC_LF","M","2003-04",3.6,
"KOR","HUR","MEN","PC_LF","M","2003-05",3.8,
"KOR","HUR","MEN","PC_LF","M","2003-06",3.8,
"KOR","HUR","MEN","PC_LF","M","2003-07",3.8,
"KOR","HUR","MEN","PC_LF","M","2003-08",3.8,
"KOR","HUR","MEN","PC_LF","M","2003-09",3.9,
"KOR","HUR","MEN","PC_LF","M","2003-10",4,
"KOR","HUR","MEN","PC_LF","M","2003-11",3.9,
"KOR","HUR","MEN","PC_LF","M","2003-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2004-01",3.8,
"KOR","HUR","MEN","PC_LF","M","2004-02",3.7,
"KOR","HUR","MEN","PC_LF","M","2004-03",3.6,
"KOR","HUR","MEN","PC_LF","M","2004-04",3.7,
"KOR","HUR","MEN","PC_LF","M","2004-05",3.9,
"KOR","HUR","MEN","PC_LF","M","2004-06",3.7,
"KOR","HUR","MEN","PC_LF","M","2004-07",4.1,
"KOR","HUR","MEN","PC_LF","M","2004-08",4,
"KOR","HUR","MEN","PC_LF","M","2004-09",3.9,
"KOR","HUR","MEN","PC_LF","M","2004-10",4,
"KOR","HUR","MEN","PC_LF","M","2004-11",4.1,
"KOR","HUR","MEN","PC_LF","M","2004-12",4.2,
"KOR","HUR","MEN","PC_LF","M","2005-01",4.1,
"KOR","HUR","MEN","PC_LF","M","2005-02",4,
"KOR","HUR","MEN","PC_LF","M","2005-03",4,
"KOR","HUR","MEN","PC_LF","M","2005-04",3.9,
"KOR","HUR","MEN","PC_LF","M","2005-05",3.9,
"KOR","HUR","MEN","PC_LF","M","2005-06",4,
"KOR","HUR","MEN","PC_LF","M","2005-07",4.1,
"KOR","HUR","MEN","PC_LF","M","2005-08",4,
"KOR","HUR","MEN","PC_LF","M","2005-09",4.1,
"KOR","HUR","MEN","PC_LF","M","2005-10",4,
"KOR","HUR","MEN","PC_LF","M","2005-11",3.8,
"KOR","HUR","MEN","PC_LF","M","2005-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-01",3.8,
"KOR","HUR","MEN","PC_LF","M","2006-02",4,
"KOR","HUR","MEN","PC_LF","M","2006-03",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-04",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-05",3.8,
"KOR","HUR","MEN","PC_LF","M","2006-06",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-07",3.8,
"KOR","HUR","MEN","PC_LF","M","2006-08",3.7,
"KOR","HUR","MEN","PC_LF","M","2006-09",3.8,
"KOR","HUR","MEN","PC_LF","M","2006-10",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-11",3.9,
"KOR","HUR","MEN","PC_LF","M","2006-12",3.8,
"KOR","HUR","MEN","PC_LF","M","2007-01",3.9,
"KOR","HUR","MEN","PC_LF","M","2007-02",3.7,
"KOR","HUR","MEN","PC_LF","M","2007-03",3.7,
"KOR","HUR","MEN","PC_LF","M","2007-04",3.8,
"KOR","HUR","MEN","PC_LF","M","2007-05",3.8,
"KOR","HUR","MEN","PC_LF","M","2007-06",3.7,
"KOR","HUR","MEN","PC_LF","M","2007-07",3.6,
"KOR","HUR","MEN","PC_LF","M","2007-08",3.6,
"KOR","HUR","MEN","PC_LF","M","2007-09",3.6,
"KOR","HUR","MEN","PC_LF","M","2007-10",3.6,
"KOR","HUR","MEN","PC_LF","M","2007-11",3.6,
"KOR","HUR","MEN","PC_LF","M","2007-12",3.5,
"KOR","HUR","MEN","PC_LF","M","2008-01",3.4,
"KOR","HUR","MEN","PC_LF","M","2008-02",3.4,
"KOR","HUR","MEN","PC_LF","M","2008-03",3.4,
"KOR","HUR","MEN","PC_LF","M","2008-04",3.5,
"KOR","HUR","MEN","PC_LF","M","2008-05",3.5,
"KOR","HUR","MEN","PC_LF","M","2008-06",3.4,
"KOR","HUR","MEN","PC_LF","M","2008-07",3.5,
"KOR","HUR","MEN","PC_LF","M","2008-08",3.6,
"KOR","HUR","MEN","PC_LF","M","2008-09",3.6,
"KOR","HUR","MEN","PC_LF","M","2008-10",3.6,
"KOR","HUR","MEN","PC_LF","M","2008-11",3.8,
"KOR","HUR","MEN","PC_LF","M","2008-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2009-01",3.9,
"KOR","HUR","MEN","PC_LF","M","2009-02",3.8,
"KOR","HUR","MEN","PC_LF","M","2009-03",4.1,
"KOR","HUR","MEN","PC_LF","M","2009-04",4.1,
"KOR","HUR","MEN","PC_LF","M","2009-05",4.3,
"KOR","HUR","MEN","PC_LF","M","2009-06",4.3,
"KOR","HUR","MEN","PC_LF","M","2009-07",4.3,
"KOR","HUR","MEN","PC_LF","M","2009-08",4.3,
"KOR","HUR","MEN","PC_LF","M","2009-09",4.1,
"KOR","HUR","MEN","PC_LF","M","2009-10",3.9,
"KOR","HUR","MEN","PC_LF","M","2009-11",4,
"KOR","HUR","MEN","PC_LF","M","2009-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2010-01",4.8,
"KOR","HUR","MEN","PC_LF","M","2010-02",4.3,
"KOR","HUR","MEN","PC_LF","M","2010-03",4,
"KOR","HUR","MEN","PC_LF","M","2010-04",4,
"KOR","HUR","MEN","PC_LF","M","2010-05",3.7,
"KOR","HUR","MEN","PC_LF","M","2010-06",3.9,
"KOR","HUR","MEN","PC_LF","M","2010-07",4.1,
"KOR","HUR","MEN","PC_LF","M","2010-08",3.7,
"KOR","HUR","MEN","PC_LF","M","2010-09",3.8,
"KOR","HUR","MEN","PC_LF","M","2010-10",3.8,
"KOR","HUR","MEN","PC_LF","M","2010-11",3.6,
"KOR","HUR","MEN","PC_LF","M","2010-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2011-01",3.8,
"KOR","HUR","MEN","PC_LF","M","2011-02",3.8,
"KOR","HUR","MEN","PC_LF","M","2011-03",3.9,
"KOR","HUR","MEN","PC_LF","M","2011-04",3.7,
"KOR","HUR","MEN","PC_LF","M","2011-05",3.6,
"KOR","HUR","MEN","PC_LF","M","2011-06",3.5,
"KOR","HUR","MEN","PC_LF","M","2011-07",3.6,
"KOR","HUR","MEN","PC_LF","M","2011-08",3.4,
"KOR","HUR","MEN","PC_LF","M","2011-09",3.5,
"KOR","HUR","MEN","PC_LF","M","2011-10",3.5,
"KOR","HUR","MEN","PC_LF","M","2011-11",3.5,
"KOR","HUR","MEN","PC_LF","M","2011-12",3.5,
"KOR","HUR","MEN","PC_LF","M","2012-01",3.4,
"KOR","HUR","MEN","PC_LF","M","2012-02",3.4,
"KOR","HUR","MEN","PC_LF","M","2012-03",3.5,
"KOR","HUR","MEN","PC_LF","M","2012-04",3.5,
"KOR","HUR","MEN","PC_LF","M","2012-05",3.3,
"KOR","HUR","MEN","PC_LF","M","2012-06",3.4,
"KOR","HUR","MEN","PC_LF","M","2012-07",3.3,
"KOR","HUR","MEN","PC_LF","M","2012-08",3.2,
"KOR","HUR","MEN","PC_LF","M","2012-09",3.4,
"KOR","HUR","MEN","PC_LF","M","2012-10",3.2,
"KOR","HUR","MEN","PC_LF","M","2012-11",3.4,
"KOR","HUR","MEN","PC_LF","M","2012-12",3.5,
"KOR","HUR","MEN","PC_LF","M","2013-01",3.5,
"KOR","HUR","MEN","PC_LF","M","2013-02",3.4,
"KOR","HUR","MEN","PC_LF","M","2013-03",3.2,
"KOR","HUR","MEN","PC_LF","M","2013-04",3.1,
"KOR","HUR","MEN","PC_LF","M","2013-05",3.2,
"KOR","HUR","MEN","PC_LF","M","2013-06",3.3,
"KOR","HUR","MEN","PC_LF","M","2013-07",3.4,
"KOR","HUR","MEN","PC_LF","M","2013-08",3.4,
"KOR","HUR","MEN","PC_LF","M","2013-09",3.1,
"KOR","HUR","MEN","PC_LF","M","2013-10",3.2,
"KOR","HUR","MEN","PC_LF","M","2013-11",3.2,
"KOR","HUR","MEN","PC_LF","M","2013-12",3.4,
"KOR","HUR","MEN","PC_LF","M","2014-01",3.4,
"KOR","HUR","MEN","PC_LF","M","2014-02",3.5,
"KOR","HUR","MEN","PC_LF","M","2014-03",3.5,
"KOR","HUR","MEN","PC_LF","M","2014-04",3.6,
"KOR","HUR","MEN","PC_LF","M","2014-05",3.5,
"KOR","HUR","MEN","PC_LF","M","2014-06",3.4,
"KOR","HUR","MEN","PC_LF","M","2014-07",3.4,
"KOR","HUR","MEN","PC_LF","M","2014-08",3.5,
"KOR","HUR","MEN","PC_LF","M","2014-09",3.6,
"KOR","HUR","MEN","PC_LF","M","2014-10",3.7,
"KOR","HUR","MEN","PC_LF","M","2014-11",3.6,
"KOR","HUR","MEN","PC_LF","M","2014-12",3.7,
"KOR","HUR","MEN","PC_LF","M","2015-01",3.7,
"KOR","HUR","MEN","PC_LF","M","2015-02",3.6,
"KOR","HUR","MEN","PC_LF","M","2015-03",3.5,
"KOR","HUR","MEN","PC_LF","M","2015-04",3.5,
"KOR","HUR","MEN","PC_LF","M","2015-05",3.7,
"KOR","HUR","MEN","PC_LF","M","2015-06",3.9,
"KOR","HUR","MEN","PC_LF","M","2015-07",3.8,
"KOR","HUR","MEN","PC_LF","M","2015-08",3.6,
"KOR","HUR","MEN","PC_LF","M","2015-09",3.6,
"KOR","HUR","MEN","PC_LF","M","2015-10",3.5,
"KOR","HUR","MEN","PC_LF","M","2015-11",3.7,
"KOR","HUR","MEN","PC_LF","M","2015-12",3.6,
